"Date","Item name","Brand","Location","Gross sales","Units sold","Unique orders","Currency code","Is parent","Parent name"
"11/08/2022","調味(微辣) Seasoned","Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","4","3","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/08/2022","No Chili 不要辣椒","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","BM05 Vegetarian Delight 素食之選"
"11/08/2022","淡謀謀熱檸檬⽔ Hot Lemon Water","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","10.0000","1","1","HKD","No","低碳低澱粉鮭魚餐盒 Salmon Filet Low Carb Bento BF14"
"11/08/2022","MD01 匠魂牛扒丼 Master Steak Don","Master Don","Just Kitchen - Yuen Long","89.0000","1","1","HKD","Yes",""
"11/08/2022","舒肥鮭魚菲力健康餐盒 Salmon Fillet Bento BF04","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","304.6000","2","2","HKD","Yes",""
"11/08/2022","BF03 Energy Bomb 活力豬扒藜麥飯","Body Fit","Just Kitchen - Kwun Tong","68.0000","1","1","HKD","Yes",""
"11/08/2022","原味波浪酥薯 Unseasoned Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"11/08/2022","MD02 牛丼 Gyudon","Master Don","Just Kitchen - Sai Ying Pun","142.0000","2","2","HKD","Yes",""
"11/08/2022","MB10 霹靂波浪酥薯 Seasoned Crinkle Fries","Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","MB02 美式雞肉堡套餐 Chicken Sandwich Combo"
"11/08/2022","淡謀謀凍檸檬⽔ Iced Lemon Water","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","14.0000","1","1","HKD","No","蹄膀雞腿魯肉便當 Gourmets' Pick- Boneless Pork Hock & Chicken Thigh Bento FC09"
"11/08/2022","Energy Bomb Cauliflower Rice 低碳低澱粉豬扒藜麥椰菜米 ","Body Fit","Just Kitchen - Quarry Bay","80.0000","1","1","HKD","Yes",""
"11/08/2022","舒肥雞胸健康餐盒 Chicken Breast Bento BF01","[Roo]Go Lean","Just Kitchen - Yuen Long","236.4000","3","1","HKD","Yes",""
"11/08/2022","Braised Egg 黃金滷蛋","[Roo]Go Lean","Just Kitchen - Yuen Long","8.4000","1","1","HKD","No","舒肥豬里肌健康餐盒 Pork Loin Bento BF03"
"11/08/2022","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01","[Roo] Mr. Beast Burger","Just Kitchen - Yuen Long","169.1000","1","1","HKD","Yes",""
"11/08/2022","Basic Combo $78","Body Fit","Just Kitchen - Quarry Bay","312.0000","4","4","HKD","Yes",""
"11/08/2022","MB12 Beast Style Fries 特製波浪酥薯","Mr. Beast Burger","Just Kitchen - Kwun Tong","20.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/08/2022","BF13 Energy Bomb Cauliflower Rice 低碳低澱粉豬扒藜麥椰菜米 ","Body Fit","Just Kitchen - Quarry Bay","80.0000","1","1","HKD","Yes",""
"11/08/2022","MB10 霹靂波浪酥薯 Seasoned Crinkle Fries","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","2","2","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/08/2022","可樂 Coca Cola","Master Don","Just Kitchen - Yuen Long","0.0000","2","1","HKD","No","匠魂共享二人餐"
"11/08/2022","原味波浪酥薯 Unseasoned Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","1","1","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"11/08/2022","零系可樂 Coke Zero","Body Fit","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Basic Combo $78"
"11/08/2022","OOHA Peach 白桃烏龍茶味汽水 330mL","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","2","2","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"11/08/2022","零系可樂 Cola Zero","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/08/2022","牛扒健康餐盒 Beef Tenderloin Bento BF06","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","141.8000","1","1","HKD","Yes",""
"11/08/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","Banh Mi Kitchen","Just Kitchen - Quarry Bay","18.0000","1","1","HKD","No","BM01 Cold Cut Classic 越式經典"
"11/08/2022","No Chili 不要辣椒","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","BM04 Lemongrass Chicken 香茅雞腿"
"11/08/2022","BF01 增肌減脂藜麥飯 Muscle Gang","Body Fit","Just Kitchen - Sai Ying Pun","157.6000","2","1","HKD","Yes",""
"11/08/2022","🌱 Vegetarian Delight 素食之選 BM05","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","73.0000","1","1","HKD","Yes",""
"11/08/2022","BF12 Leggy Stunner Cauliflower Rice 低碳低澱粉雞扒藜麥椰菜米 ","Body Fit","Just Kitchen - Quarry Bay","10.0000","1","1","HKD","No","Basic Combo $78"
"11/08/2022","低碳低澱粉豬里肌餐盒 Pork Chop Low Carb Bento BF13","[Roo]Go Lean","Just Kitchen - Kwun Tong","105.0000","1","1","HKD","Yes",""
"11/08/2022","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","169.1000","1","1","HKD","Yes",""
"11/08/2022","來點台灣味凍珍珠奶茶 Iced Bubble Tea","[Roo]Hometown Beef Noodle","Just Kitchen - Yuen Long","22.0000","1","1","HKD","No","半筋半肉麵 Braised Beef & Beef Tendon Noodle BT01"
"11/08/2022","BF01 Muscle Gang 增肌減脂藜麥飯","Body Fit - Quarry Bay - Members' Menu","Just Kitchen - Quarry Bay","54.0000","1","1","HKD","Yes",""
"11/08/2022","OOHA Peach 白桃烏龍茶味汽水 330mL","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","1","1","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"11/08/2022","MB02 美式雞肉堡套餐 Chicken Sandwich Combo","Mr. Beast Burger","Just Kitchen - Kwun Tong","140.7000","1","1","HKD","Yes",""
"11/08/2022","永樂雙人套餐","Inluck","Just Kitchen - Sai Ying Pun","462.2000","2","2","HKD","Yes",""
"11/08/2022","舒肥雞腿健康餐盒 Chicken Leg Bento BF02","[Roo]Go Lean","Just Kitchen - Yuen Long","78.8000","1","1","HKD","Yes",""
"11/08/2022","Honey Mustard Pork Tender Loin 慢煮蜂蜜芥末豬扒","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","53.6000","1","1","HKD","No","舒肥豬里肌健康餐盒 Pork Loin Bento BF03"
"11/08/2022","慢煮三文魚 Sous Vide Salmon","Body Fit","Just Kitchen - Chai Wan","110.3000","1","1","HKD","No","BF12 低碳低澱粉雞扒藜麥椰菜米 Leggy Stunner Cauliflower Rice"
"11/08/2022","Seasoned 調味(微辣)","Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/08/2022","BF02 Leggy Stunner 美腿雞扒藜麥飯 ","Body Fit","Just Kitchen - Quarry Bay","240.0000","4","3","HKD","Yes",""
"11/08/2022","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐","Mr. Beast Burger","Just Kitchen - Kwun Tong","169.1000","1","1","HKD","Yes",""
"11/08/2022","BF04 Fresh Off The Boat 精實三文魚柳藜麥飯","Body Fit","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Deluxe Combo $108"
"11/08/2022","BF11 低碳低澱粉增肌藜麥椰菜米 Muscle Gang Cauliflower Rice","Body Fit","Just Kitchen - Kwun Tong","99.8000","1","1","HKD","Yes",""
"11/08/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","Body Fit","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Basic Combo $78"
"11/08/2022","Coca Cola 可樂","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/08/2022","低碳低澱粉雞腿餐盒 Chicken Leg Low Carb Bento BF12","[Roo]Go Lean","Just Kitchen - Yuen Long","199.6000","2","2","HKD","Yes",""
"11/08/2022","BF01 Muscle Gang 增肌減脂藜麥飯","Body Fit","Just Kitchen - Kwun Tong","138.8000","2","2","HKD","Yes",""
"11/08/2022","IL07 Spicy Braised Pork Dry Noodle 家傳辣滷肉拌麵","Inluck","Just Kitchen - Sai Ying Pun","66.7000","1","1","HKD","Yes",""
"11/08/2022","MD03 汁燒豚丼 Buta Don","Master Don","Just Kitchen - Yuen Long","71.0000","1","1","HKD","Yes",""
"11/08/2022","慢煮雞胸 Sous Vide Chicken Breast","Body Fit","Just Kitchen - Chai Wan","50.4000","1","1","HKD","No","BF02 美腿雞扒藜麥飯 Leggy Stunner"
"11/08/2022","可樂 Coca Cola","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/08/2022","低碳低澱粉鮭魚餐盒 Salmon Filet Low Carb Bento BF14","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","173.3000","1","1","HKD","Yes",""
"11/08/2022","不要辣 No Chili","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","BM01 Cold Cut Classic 越式經典"
"11/08/2022","IL02 麻辣肉臊飯 Mala Braised Pork Rice","Inluck","Just Kitchen - Sai Ying Pun","76.2000","1","1","HKD","Yes",""
